CaseID,concern_bomb,concern_cyber,severity_bomb,severity_cyber,publicKnow_bomb,publicKnow_cyber,expertKnow_bomb,expertKnow_cyber,cas_bomb,cas_cyber,likely_bomb,likely_cyber,risk_bomb,risk_cyber,DOV_XPARTY7,DOV_IDEO,DOV_REL2,PPAGE,ppagect4,PPEDUCAT,PPETHM,PPGENDER,PPINCIMP,PPREG4,ppreg9,PPNET,KnowGen,Pol_econ,Pol_survMusl,Pol_force,Pol_screenUS,Pol_screenForg,Pol_immig,Pol_refugME,Pol_trackPh,issue_econ,issue_immig,issue_debt,issue_energy,issue_health,issue_climate,issue_terror,issue_envi,issue_ineq,issue_women,inform_papers,inform_Fox,inform_CNN,inform_MSNBC,inform_network,inform_online,inform_radio,inform_socialMedia,safetyGen,Fear_self,Fear_family,Fear_friend
581,2,2,4,2,2,2,3,3,4,4,3,3,3,3,5,4,4,64,4,2,1,1,12,4,9,0,1,3,2,2,4,4,4,4,3,3,3,3,2,3,2,3,2,3,3,2,2,1,1,2,1,1,1,2,1,1,1
582,2,2,3,3,1,1,1,1,3,3,3,3,3,3,7,4,5,39,2,4,5,1,18,1,2,1,3,3,1,1,5,5,3,3,5,3,2,4,3,4,3,3,3,3,3,1,1,3,1,3,3,3,1,3,2,2,2
583,2,1,4,4,2,2,2,2,4,5,2,2,2,3,1,6,2,78,4,2,1,1,11,3,5,0,2,1,2,2,4,4,3,4,4,3,2,2,1,2,1,2,1,2,2,1,4,1,1,2,2,2,2,1,1,1,1
584,4,2,4,4,1,1,3,3,3,4,3,3,4,4,5,4,2,29,1,3,4,1,13,1,2,1,1,2,1,1,3,3,1,1,2,4,3,4,3,3,3,4,3,4,4,2,1,2,2,3,2,2,1,3,,,
585,2,3,3,4,3,3,3,2,3,5,3,3,3,5,5,4,6,74,4,4,1,1,16,4,8,1,3,1,1,2,3,4,1,1,2,2,2,2,2,2,3,3,2,2,2,4,1,2,1,4,2,1,1,2,1,1,1
586,3,3,4,3,4,3,4,4,5,4,2,2,4,3,1,2,6,60,4,2,1,1,13,1,2,1,4,2,2,4,4,5,5,5,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,4,4,2,1,4,2,2,2
587,3,3,3,4,3,4,3,1,3,5,4,3,5,5,3,4,5,42,2,3,1,1,8,2,3,1,2,2,1,3,4,4,2,3,2,3,2,3,3,3,3,3,2,3,3,3,2,4,2,3,2,2,2,4,2,2,2
588,2,2,4,2,3,,1,1,4,5,2,1,3,3,5,4,4,48,3,2,1,1,16,1,2,1,2,4,4,2,5,5,5,5,3,3,4,2,2,3,2,4,2,2,2,1,2,2,2,3,2,2,1,3,1,1,1
589,1,2,3,3,3,3,1,1,3,4,2,3,3,3,1,6,2,49,3,3,1,0,17,3,5,1,4,1,3,2,3,5,4,5,1,2,4,3,1,2,1,3,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1
590,2,2,3,4,2,1,3,3,3,5,3,2,4,5,3,6,2,30,2,4,1,0,12,3,5,1,2,2,2,2,3,3,3,4,2,3,2,4,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
591,3,4,4,4,3,3,4,4,4,4,3,3,3,3,1,6,6,76,4,1,4,0,10,3,6,0,4,4,2,1,5,5,4,4,5,4,4,4,2,4,2,4,2,2,4,4,4,2,1,1,1,3,1,2,2,2,2
592,2,2,4,4,3,3,2,1,3,5,4,2,4,5,5,2,6,66,4,1,1,0,5,1,2,0,1,2,3,4,4,4,5,5,4,2,2,3,2,3,4,3,4,3,2,1,2,2,1,2,2,2,1,1,1,1,1
593,2,2,3,4,2,1,2,2,2,5,2,2,1,3,2,3,6,39,2,4,1,0,14,1,2,1,3,3,3,2,4,5,2,4,1,4,2,2,1,4,2,2,2,3,2,2,2,2,3,3,3,2,1,2,2,2,1
594,2,3,3,4,3,1,4,3,3,5,2,2,2,2,2,4,5,37,2,4,1,1,16,2,3,1,2,4,1,1,1,4,2,2,1,4,3,3,3,4,4,3,4,3,4,1,1,3,1,3,3,1,2,2,1,1,1
595,3,3,4,4,3,3,4,4,4,3,2,1,4,3,6,4,2,31,2,4,1,0,16,1,2,1,1,3,3,1,5,5,5,5,5,3,2,2,2,2,2,2,2,3,1,3,3,3,3,3,3,3,1,3,4,4,4
596,3,3,4,4,1,1,1,1,3,5,2,2,3,3,2,6,2,47,3,2,1,0,16,1,2,1,1,3,3,2,4,5,5,5,4,3,4,3,2,3,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3
597,3,2,4,2,1,1,1,2,4,3,2,1,,,3,6,6,89,4,1,1,0,15,4,9,1,1,1,3,1,2,3,2,5,4,3,3,4,2,2,1,3,2,2,2,2,2,1,1,3,2,1,2,2,1,2,1
598,3,2,3,3,1,1,3,3,4,4,3,1,4,2,1,6,6,78,4,2,1,0,14,2,3,1,2,2,3,2,4,5,4,3,4,3,4,3,1,2,1,3,2,1,2,2,2,3,2,4,3,1,1,3,2,2,2
599,4,4,4,4,3,3,4,3,5,3,4,3,5,4,5,1,4,71,4,4,1,0,11,4,9,1,2,4,2,1,4,5,1,1,3,4,3,3,3,4,4,4,4,3,3,2,2,3,2,3,1,2,1,4,2,3,2
600,3,3,4,4,3,3,4,4,3,5,3,3,3,3,7,4,1,64,4,3,2,1,7,2,3,0,4,2,3,2,4,4,2,3,5,4,3,4,3,4,4,4,4,4,3,3,,4,4,4,,2,3,3,2,2,2
601,4,4,4,4,4,3,2,2,4,5,2,3,4,5,2,6,2,69,4,2,1,0,12,2,4,1,2,4,3,2,4,4,4,5,3,3,3,4,2,3,2,4,2,1,2,4,4,2,2,3,4,3,1,4,3,3,3
603,3,2,3,3,3,3,4,4,4,5,2,2,4,4,3,6,2,41,2,2,4,1,15,4,9,1,2,3,3,1,5,5,5,5,5,3,3,4,3,3,3,4,3,3,3,1,4,1,2,3,3,1,3,4,2,3,2
604,1,1,2,2,1,1,3,3,2,3,1,1,,,4,2,5,73,4,2,1,0,8,2,3,0,1,3,2,2,4,4,4,4,4,2,,4,2,2,2,3,2,3,2,1,1,1,1,2,1,1,1,1,1,1,1
605,1,1,2,2,3,2,2,2,2,2,1,1,1,1,2,4,4,37,2,3,1,0,2,4,8,0,1,3,2,3,1,1,3,3,1,1,1,1,1,1,2,2,2,1,1,,2,1,2,1,1,2,1,1,1,1,1
606,3,2,4,4,1,1,1,1,5,5,3,3,4,4,3,6,2,56,3,4,1,0,13,1,1,1,1,1,3,3,4,4,5,4,1,3,3,3,3,3,2,3,2,2,1,2,3,2,2,3,4,4,2,2,1,3,1
607,2,2,3,2,1,1,2,2,3,3,2,1,2,2,5,3,5,46,3,4,2,1,16,3,5,1,1,2,1,3,4,4,3,3,3,2,2,2,2,3,2,2,2,3,2,1,1,1,1,1,2,2,1,3,2,2,2
608,4,4,4,4,4,4,4,4,5,5,4,4,5,5,3,4,4,25,1,2,1,1,4,1,2,1,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,4,4,4,4
609,3,3,4,4,1,1,2,2,3,5,3,4,3,4,1,6,2,79,4,2,1,1,10,2,4,1,2,1,3,1,4,4,3,3,3,3,3,3,3,3,1,3,2,1,3,3,3,1,2,2,2,2,2,2,2,2,2
610,3,3,4,4,4,4,3,3,5,5,3,3,3,3,6,1,6,24,1,1,5,0,2,1,1,1,2,3,2,2,3,5,3,3,3,4,1,4,1,2,2,1,2,3,1,1,2,2,2,3,2,1,1,3,3,3,3
611,3,4,3,3,1,1,2,2,5,5,3,3,3,3,1,6,3,67,4,4,1,0,18,4,9,1,2,3,1,4,5,5,5,5,1,4,4,4,3,4,1,4,2,1,3,1,4,2,2,3,3,1,2,3,3,3,3
612,3,3,4,4,4,3,3,3,4,4,3,,4,3,7,2,2,73,4,3,2,1,9,1,2,0,2,2,2,3,5,5,2,2,5,3,3,2,2,3,3,4,3,2,4,3,3,4,4,4,1,1,1,2,2,2,2
613,2,1,3,3,3,2,3,3,3,5,2,1,4,4,2,5,3,29,1,4,1,0,14,2,3,1,2,3,1,1,1,2,1,2,1,3,2,3,3,3,4,2,4,3,3,1,3,3,1,2,3,1,1,2,1,1,1
614,3,2,4,3,3,2,3,3,4,4,3,2,4,2,3,4,6,24,1,3,4,0,6,4,9,1,3,4,1,2,5,5,2,1,3,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,2,3,2,3,3,3,3
616,2,2,3,3,1,1,2,3,3,5,3,2,3,2,6,5,2,72,4,2,1,0,13,2,4,0,1,2,1,1,5,5,2,2,3,2,1,3,1,1,3,2,2,1,2,2,1,1,1,2,1,2,1,2,1,1,1
617,3,1,4,3,1,1,1,1,5,5,2,3,,,4,4,6,42,2,3,1,1,1,1,2,0,1,,1,4,5,5,5,5,5,4,2,1,1,4,2,3,2,4,3,2,1,2,3,3,2,2,1,2,1,1,2
619,1,1,3,3,3,3,4,4,4,3,1,1,1,1,6,4,4,58,3,4,1,1,8,2,3,1,2,1,1,1,3,4,1,2,3,2,2,3,3,2,3,2,3,2,3,4,1,1,1,4,2,2,2,2,1,1,1
620,3,3,2,4,2,1,2,2,2,5,2,2,3,3,7,2,6,63,4,4,1,0,7,3,7,1,2,1,1,3,4,5,1,2,3,3,2,2,3,4,4,3,3,4,4,1,1,2,1,3,3,2,1,1,1,1,1
621,2,2,4,4,2,2,3,3,5,5,2,2,3,3,7,4,6,49,3,4,1,1,14,3,5,1,2,2,2,3,5,5,4,4,4,4,2,4,3,4,3,4,3,4,4,1,2,3,2,3,3,3,2,3,4,4,4
622,2,2,3,3,1,2,3,3,3,4,4,3,2,2,1,6,5,42,2,4,1,0,11,1,2,0,3,1,4,1,3,2,4,5,3,3,4,4,1,2,1,4,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2
623,3,4,4,4,1,1,4,2,4,5,3,4,4,4,7,1,5,72,4,3,2,1,14,3,5,1,2,2,2,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,4,2,4,1,2,1,2,2
624,2,2,4,4,2,2,3,3,4,5,2,2,2,2,2,5,2,27,1,4,1,1,12,3,5,1,2,3,1,2,4,3,2,2,2,3,2,3,2,3,2,2,2,2,2,1,1,1,1,3,3,2,1,2,2,2,2
625,1,1,2,4,4,2,4,3,1,4,2,1,3,3,1,4,4,21,1,3,1,0,16,3,6,1,2,1,1,4,2,2,3,3,1,2,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,3,2,2,1,1,1
626,1,1,1,1,1,1,1,1,3,3,1,1,3,3,5,4,6,41,2,2,1,0,9,3,7,1,1,1,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
627,2,1,3,1,1,1,3,3,3,5,3,1,3,2,7,3,6,37,2,2,1,1,9,1,2,1,2,2,1,1,5,5,3,2,3,2,2,2,2,2,3,2,3,2,2,3,1,1,1,3,1,2,1,2,1,1,1
628,2,2,2,3,3,1,2,3,2,5,2,3,4,3,2,5,1,31,2,3,4,0,7,4,9,1,2,2,2,3,3,4,2,3,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,4,3,2,3,1,1,1
629,2,2,4,4,4,4,3,3,4,5,3,2,4,3,6,6,5,64,4,4,1,1,13,2,4,1,2,3,1,1,2,5,3,2,5,2,2,3,2,4,3,3,2,3,3,1,4,4,4,4,4,2,1,1,1,2,2
630,2,2,4,4,1,1,2,2,2,5,2,2,3,3,2,6,1,31,2,3,1,0,15,3,5,1,2,1,3,1,5,5,3,5,5,1,2,3,1,4,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1
631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,6,23,1,1,4,0,2,3,7,0,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
632,1,1,3,3,4,4,4,4,4,3,1,1,2,2,2,5,5,38,2,2,1,0,14,4,9,1,2,1,1,3,3,3,3,3,3,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1
633,2,2,4,4,2,2,2,2,5,5,2,2,3,3,7,2,6,58,3,3,4,1,8,2,3,0,1,3,1,2,3,3,2,2,3,3,2,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,4,1,1,1
634,3,3,4,4,4,4,3,3,4,5,2,2,3,3,6,5,5,35,2,1,1,1,1,3,6,0,2,2,2,2,3,4,5,5,3,4,2,4,2,3,2,4,2,3,4,1,2,1,1,4,1,2,1,2,1,1,1
635,3,3,4,4,3,2,3,3,5,5,4,3,4,3,6,4,5,63,4,2,1,1,10,3,5,0,2,3,3,2,5,5,4,4,5,3,3,4,3,3,3,4,4,2,4,2,2,3,2,3,1,1,1,4,2,2,2
636,2,4,2,3,1,1,2,2,3,5,4,2,2,2,7,4,5,55,3,2,1,0,8,2,3,0,4,1,4,1,5,5,5,5,1,4,2,4,4,4,4,4,4,4,3,4,2,2,1,4,1,2,1,3,1,1,1
637,3,2,4,2,1,1,1,1,5,2,2,2,3,3,2,4,2,30,2,4,1,1,16,3,5,1,1,2,1,1,4,5,3,3,3,2,2,2,2,2,2,2,2,2,2,3,1,1,1,2,1,1,1,2,2,2,2
638,2,1,2,4,3,3,1,1,2,5,2,1,2,1,3,5,1,53,3,3,1,0,16,3,5,1,2,4,4,1,4,5,1,2,5,3,2,3,3,4,3,4,3,1,3,1,2,3,1,3,3,2,1,1,1,1,1
639,1,1,3,3,3,1,4,2,2,4,2,1,3,5,3,5,2,23,1,4,1,0,8,4,9,1,3,3,1,2,3,4,3,2,2,3,2,4,2,2,2,2,2,1,1,2,1,3,1,2,4,1,2,2,1,2,1
640,1,1,4,4,2,2,3,3,4,5,2,2,5,4,3,6,2,76,4,2,1,0,13,1,2,0,2,2,2,1,5,5,4,3,5,4,2,4,3,4,2,3,3,4,2,2,2,4,2,3,1,2,1,1,1,1,1
641,3,4,3,3,3,3,3,1,3,4,2,3,3,3,7,2,5,62,4,1,1,1,16,1,2,1,2,2,2,2,5,5,2,3,5,4,2,2,2,3,4,4,3,4,3,2,1,4,3,4,3,2,4,4,2,4,4
642,3,2,3,3,1,1,2,2,4,4,3,3,4,4,7,2,1,76,4,2,2,1,8,1,2,0,1,3,3,2,5,5,4,4,4,3,2,3,3,3,3,3,3,3,3,4,2,2,2,4,1,1,2,4,2,2,2
643,2,2,2,4,1,1,4,4,2,4,2,1,4,2,4,3,6,58,3,1,1,1,16,4,9,1,2,3,1,3,5,4,1,2,1,3,1,3,1,3,4,3,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1
644,3,2,4,2,4,3,2,2,3,4,4,4,5,3,5,4,5,40,2,4,1,1,8,1,2,1,2,2,3,3,5,5,4,3,5,3,3,3,2,3,3,3,3,3,2,4,1,2,1,4,3,3,3,2,2,2,2
645,1,2,3,4,4,4,3,1,2,5,1,2,2,3,2,6,6,89,4,2,1,0,15,3,5,1,4,1,3,2,5,5,4,2,4,2,2,3,2,1,2,4,2,1,1,1,2,1,1,4,2,1,1,1,1,1,1
646,1,2,3,2,1,1,2,2,3,1,1,2,2,2,6,2,6,51,3,4,1,0,17,2,3,1,2,4,1,3,3,4,1,1,4,2,1,3,2,3,3,2,3,3,3,2,1,1,1,1,4,4,2,1,1,1,1
647,3,3,3,3,3,1,1,1,4,4,3,1,3,3,1,6,2,67,4,3,1,0,16,3,7,1,4,1,3,4,1,1,5,5,5,4,2,4,1,3,1,,1,1,3,1,1,1,1,1,1,1,4,1,1,1,1
648,3,4,4,4,3,3,3,2,4,5,3,3,4,4,3,5,4,68,4,2,1,0,9,1,2,1,2,1,4,4,4,5,5,3,5,3,4,3,3,3,1,4,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2
649,2,2,2,4,2,2,2,2,2,5,2,1,2,2,6,4,5,65,4,4,1,0,18,2,4,1,2,2,1,1,4,4,1,1,5,2,1,2,2,2,2,2,2,3,3,3,1,1,1,2,3,3,2,2,1,1,1
650,3,2,4,4,2,2,2,2,4,5,3,2,4,4,2,6,1,58,3,3,1,1,17,2,3,1,1,3,2,2,4,5,3,3,2,3,2,4,2,3,2,4,3,2,3,2,2,2,2,2,2,2,1,4,2,2,2
651,3,2,4,4,2,3,3,2,3,5,4,2,4,5,3,6,2,73,4,4,1,1,14,3,5,1,2,2,1,2,3,4,1,3,1,3,3,3,4,4,3,4,4,3,4,2,2,2,2,4,2,1,1,3,2,2,2
652,2,2,4,4,1,1,2,2,3,5,2,2,4,4,2,6,1,58,3,3,1,1,11,1,2,1,2,1,2,2,5,5,5,5,5,1,1,3,2,2,1,3,2,1,2,2,1,1,2,2,2,2,2,3,1,3,1
653,3,3,3,4,1,1,2,3,3,5,2,2,2,2,2,5,6,52,3,3,1,1,12,4,8,1,2,1,4,2,4,5,5,5,4,3,4,3,3,2,2,4,2,1,3,2,3,3,1,3,3,2,2,4,1,2,2
654,4,3,4,4,3,2,3,1,4,5,4,3,4,3,3,2,5,22,1,1,4,1,12,4,9,1,3,3,2,1,5,5,3,1,5,4,2,3,2,4,3,4,3,3,3,2,4,4,4,4,2,1,2,3,2,2,2
655,3,3,3,3,2,2,3,3,4,4,3,3,2,2,7,2,2,64,4,2,1,0,19,3,7,1,3,2,2,2,4,4,1,2,2,3,1,2,1,1,2,2,2,2,2,3,1,3,3,4,3,1,1,2,2,2,2
656,3,2,4,3,3,1,3,2,4,3,2,2,4,3,5,3,2,31,2,4,1,1,19,3,6,1,1,2,1,2,3,4,2,2,3,3,2,2,3,3,4,3,4,2,2,2,1,1,1,3,3,3,4,3,2,2,2
657,3,3,4,4,2,1,3,2,4,5,3,2,4,3,1,5,4,65,4,2,1,1,13,3,5,1,3,2,4,2,4,5,4,5,4,4,4,4,4,4,1,4,3,1,3,1,4,1,1,2,2,4,1,3,1,1,1
658,3,3,4,3,3,1,3,3,2,5,3,2,3,3,1,7,2,54,3,4,1,0,17,2,4,1,2,1,3,1,4,4,4,4,4,3,4,4,2,2,1,3,1,1,2,3,4,2,1,4,4,2,2,3,1,1,1
660,3,1,4,4,3,3,2,2,3,4,3,1,3,1,6,4,6,47,3,2,1,0,4,3,5,1,2,3,4,1,5,5,5,4,5,4,3,2,2,4,3,2,4,2,2,3,3,3,3,2,3,2,2,4,1,1,1
661,2,2,4,4,1,1,3,1,5,5,3,2,3,3,7,1,6,25,1,4,4,1,13,4,9,1,1,4,1,1,1,3,1,1,1,3,3,2,3,4,3,1,3,4,4,2,1,2,1,1,2,4,1,2,1,2,2
662,2,2,3,4,3,3,1,3,4,5,3,2,4,3,6,1,6,56,3,4,1,1,13,2,3,1,2,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,3,3,2,1,2,1,2,2
663,2,3,4,2,3,3,2,3,3,5,2,2,3,2,6,2,2,76,4,2,1,1,8,2,4,0,1,1,2,3,4,4,2,4,3,2,2,4,2,3,2,3,2,2,2,3,1,2,3,4,1,2,1,2,1,2,1
664,1,1,1,1,2,2,3,3,1,1,1,2,1,1,7,2,6,68,4,3,2,0,10,3,7,1,4,1,1,1,4,4,1,1,5,,2,4,4,4,4,4,3,4,4,2,1,4,4,3,2,2,1,2,1,1,1
665,3,3,3,3,1,1,1,1,4,4,3,3,4,4,3,6,4,34,2,2,1,0,1,4,9,0,3,3,3,3,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,4,3,3,3
666,2,2,4,4,2,2,2,2,4,5,2,2,3,3,3,4,1,74,4,2,1,1,4,3,6,0,2,1,3,2,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,2,2,2,1,2,1,1,1,4,3,3,3
667,2,2,3,3,2,2,2,2,4,4,2,2,3,3,7,3,5,49,3,2,1,0,15,1,2,1,2,3,3,1,4,4,5,5,4,2,2,3,2,2,2,3,2,2,2,2,1,1,2,3,1,2,1,3,1,1,1
668,2,1,3,3,3,2,4,3,2,2,2,1,3,3,5,3,6,43,2,2,1,0,19,4,9,1,3,2,1,3,3,3,1,2,1,3,2,4,1,2,2,2,2,2,2,1,1,2,2,2,3,3,3,1,1,2,2
669,3,4,4,4,3,2,1,1,3,5,4,4,4,4,7,3,6,66,4,2,1,1,7,1,2,0,2,2,3,1,5,5,2,2,2,3,3,2,3,3,3,3,3,3,3,4,2,2,2,4,1,4,1,4,1,3,3
670,4,2,4,4,2,1,2,3,4,5,3,3,4,4,7,1,6,38,2,4,5,1,13,4,8,1,2,2,1,1,2,4,1,1,2,3,3,3,4,4,4,3,4,4,4,2,1,2,2,3,3,2,1,4,3,2,4
671,3,2,4,3,2,2,3,2,4,3,3,2,3,2,7,4,4,67,4,3,2,1,11,3,5,1,2,2,1,2,4,4,4,1,1,2,3,2,3,3,2,3,3,3,3,2,3,3,3,4,2,2,2,4,2,2,2
672,4,4,4,4,4,4,2,2,5,5,1,1,5,5,1,4,2,55,3,3,4,1,8,4,8,1,3,4,3,1,5,5,5,4,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4
673,1,2,4,3,2,1,2,2,5,5,2,3,3,3,7,4,2,55,3,3,2,0,17,3,5,1,3,3,1,1,4,4,3,4,3,4,3,4,3,4,3,4,3,3,3,2,2,4,3,3,2,1,1,3,1,2,1
674,3,2,4,3,3,3,3,3,2,4,4,2,5,5,3,6,3,38,2,2,1,0,13,3,6,1,2,1,4,4,5,5,5,5,5,2,4,4,2,4,2,4,2,1,1,2,2,2,2,3,3,2,2,3,1,1,1
675,4,4,4,4,3,3,4,4,4,4,4,4,5,5,1,7,1,28,1,3,1,0,15,3,7,1,4,4,4,2,2,4,5,5,4,4,2,4,3,3,1,4,1,1,3,1,4,1,1,2,2,3,3,3,3,3,3
676,2,2,3,2,2,1,1,1,2,3,1,2,2,2,7,2,4,68,4,2,1,0,7,2,4,1,3,2,1,1,5,4,1,1,4,3,2,2,3,3,3,3,3,2,3,1,1,3,3,3,2,2,2,2,1,1,1
677,2,2,2,2,2,2,3,3,2,4,2,2,2,3,3,7,5,74,4,3,1,1,14,2,3,1,3,3,3,3,4,5,5,5,4,4,4,4,2,4,1,4,1,4,4,2,3,1,1,3,3,3,2,3,2,2,2
678,3,2,3,4,2,2,2,2,4,5,3,2,4,5,7,5,2,65,4,3,1,1,10,3,5,1,2,2,2,4,4,4,4,2,5,3,3,4,4,4,3,4,3,2,3,2,1,1,1,2,1,2,1,3,2,2,2
679,2,2,3,3,4,2,1,2,3,5,2,2,2,3,7,2,5,41,2,4,4,0,17,2,4,1,3,3,1,2,2,2,1,1,1,3,1,1,3,2,4,1,4,3,3,2,1,1,1,2,4,4,1,1,1,1,1
680,3,3,4,4,1,1,3,3,4,5,2,2,3,4,1,7,3,62,4,1,1,1,7,1,2,0,4,1,3,1,5,5,4,5,5,3,4,4,1,1,1,3,1,1,1,2,3,1,1,1,1,2,1,1,1,2,2
681,3,2,4,4,,,,,3,3,2,2,3,2,4,4,5,21,1,2,1,1,6,3,5,1,2,,2,,5,5,4,4,4,2,2,2,2,4,3,3,3,2,4,2,1,1,1,1,2,1,1,4,1,1,1
682,2,2,4,3,3,1,2,2,4,3,2,2,4,4,6,4,4,37,2,2,4,0,13,4,8,1,2,2,3,3,4,4,4,4,4,3,2,2,3,2,2,2,2,2,3,2,1,3,2,2,3,1,3,3,1,1,2
683,2,2,4,3,4,1,3,1,4,5,2,1,3,4,6,3,6,32,2,4,3,0,15,1,2,1,2,3,1,1,2,3,2,2,1,3,2,2,2,3,2,2,2,3,3,3,1,1,1,2,3,2,2,2,1,1,1
684,2,2,4,3,2,1,2,1,4,4,3,2,4,4,3,6,4,66,4,2,1,0,16,2,3,1,2,2,1,3,4,4,5,4,4,3,3,2,2,3,1,3,3,1,2,3,1,1,2,3,1,1,2,2,1,2,2
685,3,3,3,4,2,2,3,3,3,5,3,2,3,3,1,7,1,55,3,4,1,0,18,3,5,1,4,1,4,2,5,5,5,5,5,4,4,4,3,4,1,4,3,1,1,3,2,1,1,1,2,2,1,3,2,2,2
686,2,2,3,4,2,1,2,1,2,5,2,2,3,4,7,2,5,43,2,4,1,1,19,3,5,1,1,3,1,1,2,3,1,1,3,2,1,2,2,2,4,2,4,3,2,3,1,1,1,1,1,3,1,2,2,2,2
687,2,3,2,4,3,1,2,1,3,5,2,1,3,5,5,4,4,25,1,4,1,1,18,2,3,1,1,1,1,1,2,3,2,4,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1
688,4,4,4,4,1,1,2,3,4,5,3,3,4,4,1,7,2,47,3,3,1,1,13,3,5,1,4,2,4,1,5,5,5,5,5,2,3,4,3,3,4,4,4,2,2,2,4,1,1,4,2,4,3,4,2,2,2
689,2,2,4,4,3,3,2,2,4,5,3,3,3,3,6,4,6,61,4,1,1,0,12,4,9,1,1,2,2,1,3,5,3,4,4,3,1,2,2,3,2,4,2,2,2,1,2,3,2,2,1,2,1,3,1,1,1
691,3,3,4,4,3,1,2,2,3,5,,1,4,3,1,7,2,61,4,3,1,0,15,2,3,1,3,3,4,1,4,5,4,4,4,4,3,4,2,4,1,4,2,1,3,3,3,1,1,1,2,3,1,3,1,1,1
692,3,3,4,3,3,2,3,3,1,1,3,2,4,3,7,1,4,30,2,2,4,0,4,3,5,1,2,3,3,3,5,5,5,5,5,4,4,3,3,4,3,4,4,3,4,1,2,1,1,2,1,1,1,4,3,3,3
693,2,2,3,3,2,1,3,3,2,4,2,2,2,3,5,4,4,32,2,4,1,1,16,2,4,1,2,1,1,1,2,4,1,4,5,3,2,3,2,3,2,3,2,3,2,2,1,1,1,1,1,3,1,2,1,1,1
694,2,2,3,3,2,2,2,2,4,5,2,2,2,2,7,3,3,18,1,3,1,1,17,4,9,1,2,3,2,1,4,5,2,3,4,2,2,2,3,3,4,4,4,2,2,2,1,2,1,2,2,2,1,3,2,2,2
695,2,3,4,4,3,3,4,3,3,5,2,3,3,4,3,4,4,62,4,2,1,1,11,3,5,1,3,2,1,1,4,4,2,2,4,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,2,4,2,2,1,1,1
696,2,1,4,4,2,2,2,2,4,4,3,1,3,3,1,7,4,32,2,2,1,0,7,3,6,1,3,1,2,3,4,4,5,5,5,2,4,3,2,2,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,1,1
698,,,,,,,,,,,,,,,4,6,6,30,2,3,1,0,6,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,2,3,3,4,3,1,3,3,3,5,2,2,3,5,3,4,5,55,3,2,1,0,10,3,5,0,2,2,4,3,3,3,5,5,4,2,3,2,3,2,3,3,4,1,1,4,3,3,1,2,2,1,1,2,1,1,1
700,3,4,3,4,2,2,3,2,3,5,4,3,4,4,5,2,5,62,4,3,1,0,13,1,2,1,2,1,2,1,5,5,3,4,4,3,2,3,3,4,4,4,3,3,2,1,2,2,2,3,2,1,1,3,3,4,2
701,3,2,3,4,2,1,2,1,3,4,3,2,4,4,2,5,3,32,2,3,1,1,16,2,4,1,3,3,2,2,3,3,2,2,4,3,2,3,4,2,1,3,1,3,3,3,2,2,2,3,4,3,2,3,2,2,2
702,3,3,4,4,2,2,1,1,4,4,3,2,3,2,7,4,1,52,3,2,1,0,3,2,3,0,2,1,4,4,5,5,5,5,5,3,4,4,2,2,1,4,3,3,3,3,2,2,2,4,1,1,4,4,1,2,2
703,2,1,4,3,3,1,2,3,5,4,3,2,4,2,7,1,6,31,2,2,5,0,12,1,2,1,2,3,1,1,5,5,1,1,1,3,1,3,2,3,3,3,3,3,4,2,1,4,1,2,4,2,1,3,2,2,2
